component,local_path,url,hash,participant_id,file_type,size
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//6102128a0c4cba026dbcdcb7,md5:2d5e9897239df6feea87762c209ce9cf,sub-010,,924
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0149327cbe019c7b5cde,md5:ce01a951566cc479515413fd46c5841c,sub-010,log_files,29062
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e014775226b01885158a6,md5:52d462ccb4379b1df559240f4d3b4986,sub-010,raw_files,6410896
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//6102128fc7a97602949e0606,md5:773aca922ea9a7c0e1259d63590a67e8,sub-010,,55
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e014275226b018751511b,md5:73e44800481cf810849ce3d6984c0df7,sub-010,,101646336
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0139327cbe019d7b70d7,md5:b3f747b422beb20d963861567ffe1c4f,sub-010,,512
LRP,erpcore/LRP/sub-010/eeg/sub-010_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e014475226b0188515897,md5:87330014c0f89834cc3189c7f8ff3c15,sub-010,,1361
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e015c75226b018751514c,md5:1e814757ebc170183b6d950e5c06667c,sub-011,log_files,29115
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//61021298c7a97602949e061d,md5:773aca922ea9a7c0e1259d63590a67e8,sub-011,,55
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//61021295c7a976029b9e4f9c,md5:2d5e9897239df6feea87762c209ce9cf,sub-011,,924
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e015975226b01825167da,md5:c62c9b1084132364cffb68e69342a1db,sub-011,raw_files,6175752
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0156327cbe019d7b7159,md5:0d620de881f9ba94fb10e54f88dc63ec,sub-011,,1361
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0154327cbe019c7b5cfe,md5:0e2029a3af995d0a4cf3f7acd91a166a,sub-011,,97861632
LRP,erpcore/LRP/sub-011/eeg/sub-011_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e014b327cbe01977b7ea2,md5:b3f747b422beb20d963861567ffe1c4f,sub-011,,512
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e015e327cbe019d7b718a,md5:b3f747b422beb20d963861567ffe1c4f,sub-012,,512
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e016775226b01885158fb,md5:0eb8692fccd94410253fbaa1740af089,sub-012,,91508736
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0169327cbe019c7b5d3e,md5:92acc3fd4f36a8e2e4d37d53fb910ffe,sub-012,,1361
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e016c327cbe019d7b71db,md5:39aa063d291587ea82837e62cf195508,sub-012,raw_files,5792128
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e016e327cbe019d7b71e9,md5:114cf5c63ae00a0e8eed3d9b8af589a2,sub-012,log_files,29129
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//6102129dc7a976029b9e4fc0,md5:2d5e9897239df6feea87762c209ce9cf,sub-012,,924
LRP,erpcore/LRP/sub-012/eeg/sub-012_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212a0c7a97602949e062f,md5:773aca922ea9a7c0e1259d63590a67e8,sub-012,,55
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212a8317620027737f88b,md5:773aca922ea9a7c0e1259d63590a67e8,sub-013,,55
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212a4c7a976029a9e17ae,md5:2d5e9897239df6feea87762c209ce9cf,sub-013,,924
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e017f75226b018751518c,md5:13221d761807cc3ace681b207ada6fe4,sub-013,log_files,29122
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e017eb6416f01beb040cf,md5:c2e52f29defbc4abb9f2c09b6561142b,sub-013,raw_files,6208240
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e017cb6416f01bdb04a66,md5:aa238181e22978a56b4848b5dbe1636f,sub-013,,1361
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e017a327cbe019c7b5d65,md5:bc853879d7ec6a9dc247b1f36959756b,sub-013,,98402304
LRP,erpcore/LRP/sub-013/eeg/sub-013_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0171b6416f01bdb04a39,md5:b3f747b422beb20d963861567ffe1c4f,sub-013,,512
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0182327cbe019d7b7230,md5:b3f747b422beb20d963861567ffe1c4f,sub-014,,512
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e018b327cbe019d7b726c,md5:353211ed66086d9cd1e4c1ba7fa23b5c,sub-014,,91914240
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e018db6416f01bdb04aaa,md5:a6d7bd3954dc71ea53c0e147d07ea568,sub-014,,1361
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0190327cbe019d7b7286,md5:389f834044f833a81c2eaf753fbe6a6f,sub-014,raw_files,5814688
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e019275226b018851594d,md5:1388e1641fce0baea522d1f893e67a7d,sub-014,log_files,29051
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212aec7a97602939de269,md5:2d5e9897239df6feea87762c209ce9cf,sub-014,,924
LRP,erpcore/LRP/sub-014/eeg/sub-014_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212b0c7a97602949e0645,md5:773aca922ea9a7c0e1259d63590a67e8,sub-014,,55
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212b80c4cba0277bc6e99,md5:773aca922ea9a7c0e1259d63590a67e8,sub-015,,55
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01a6327cbe01977b7ed8,md5:6db46a5329878639695aeec985648efe,sub-015,log_files,29124
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01a4b6416f01beb0412b,md5:f9ece36110c5c38ac9d82f52a8fbb671,sub-015,raw_files,6216600
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212b4317620027d388561,md5:2d5e9897239df6feea87762c209ce9cf,sub-015,,924
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e019f327cbe019c7b5db9,md5:969f2a6973e65966d4b37075586e35b9,sub-015,,98537472
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e019575226b01875151ae,md5:b3f747b422beb20d963861567ffe1c4f,sub-015,,512
LRP,erpcore/LRP/sub-015/eeg/sub-015_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01a2b6416f01bdb04b00,md5:dd01072583b1b99358c33c79ca3bdbe4,sub-015,,1361
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01a8327cbe019c7b5dcc,md5:b3f747b422beb20d963861567ffe1c4f,sub-016,,512
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01b2327cbe019d7b7304,md5:0857fe91f47da105969aa2046a5b01cb,sub-016,,105160704
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01b5b6416f01bdb04b32,md5:46a3887c0cd2dcc3975ab084931cadc6,sub-016,,1361
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01b7b6416f01b6b058f7,md5:c8a372803c6bf04f00eadd4267ff9300,sub-016,raw_files,6618736
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01ba327cbe019d7b7326,md5:ba0f2ebe25d1cd342978519240456197,sub-016,log_files,29163
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212bd3176200278381d17,md5:2d5e9897239df6feea87762c209ce9cf,sub-016,,924
LRP,erpcore/LRP/sub-016/eeg/sub-016_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212c1317620027c384194,md5:773aca922ea9a7c0e1259d63590a67e8,sub-016,,55
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212c9c7a976029b9e5077,md5:773aca922ea9a7c0e1259d63590a67e8,sub-017,,55
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01cf75226b0188515a06,md5:3c8b3a5b71d1c95e06c5abebcd38b303,sub-017,log_files,29114
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01cc75226b01885159fa,md5:1b50f0b5b65ab278e1be0072420d76c5,sub-017,raw_files,6503320
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212c60c4cba0277bc6ecf,md5:2d5e9897239df6feea87762c209ce9cf,sub-017,,924
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01c6327cbe019c7b5e12,md5:799f6e357e086e6465b5bb23eadbeca1,sub-017,,103268352
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01bc327cbe019d7b7330,md5:b3f747b422beb20d963861567ffe1c4f,sub-017,,512
LRP,erpcore/LRP/sub-017/eeg/sub-017_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01c975226b01885159ed,md5:a81603b40fd902a29488289b4848a70b,sub-017,,1361
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212d1317620027d3885ca,md5:773aca922ea9a7c0e1259d63590a67e8,sub-018,,55
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01e3327cbe01977b7ef6,md5:43a6e835f7664376b7e7c6238b915647,sub-018,log_files,29150
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01e0327cbe019d7b73d0,md5:791f82eedb381206f4461d4b63a5c418,sub-018,raw_files,6242912
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212ce0c4cba026dbcdd55,md5:2d5e9897239df6feea87762c209ce9cf,sub-018,,924
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01dab6416f01bdb04ba0,md5:0477fef801f7765dff339430a179a61b,sub-018,,98942976
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01d075226b0182516843,md5:b3f747b422beb20d963861567ffe1c4f,sub-018,,512
LRP,erpcore/LRP/sub-018/eeg/sub-018_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01ddb6416f01b6b05920,md5:644d8cada12174730ee3e7c4e9a67995,sub-018,,1361
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212da3176200278381d44,md5:773aca922ea9a7c0e1259d63590a67e8,sub-019,,55
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01e5b6416f01bdb04bc4,md5:b3f747b422beb20d963861567ffe1c4f,sub-019,,512
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01f075226b0182516863,md5:79693532c949adbc7fb597b3bf28915f,sub-019,,98672640
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01f275226b0188515a4c,md5:d9499f65c5378b7da104481be072bd8a,sub-019,,1361
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01f4327cbe019d7b742d,md5:743e1ee1dbb15a06123a583bc9fdaa52,sub-019,raw_files,6224568
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01f6327cbe019c7b5e5f,md5:65366497c5a64ff79afe6d058a3cdcc2,sub-019,log_files,29140
LRP,erpcore/LRP/sub-019/eeg/sub-019_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212d6317620027d3885e4,md5:2d5e9897239df6feea87762c209ce9cf,sub-019,,924
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e020ab6416f01beb04210,md5:79776639cffcd1202bd4ce2226b6b07d,sub-020,log_files,29120
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e020475226b0187515281,md5:87330014c0f89834cc3189c7f8ff3c15,sub-020,,1361
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0207b6416f01beb04206,md5:ca482cf46d5431ae3a13f88f9f422a35,sub-020,raw_files,6405016
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e01f9327cbe019c7b5e6d,md5:b3f747b422beb20d963861567ffe1c4f,sub-020,,512
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212dd0c4cba026dbcdd76,md5:2d5e9897239df6feea87762c209ce9cf,sub-020,,924
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0202327cbe019d7b7472,md5:20f7bb91ac0edd0fcc7e796ced2a73d9,sub-020,,101646336
LRP,erpcore/LRP/sub-020/eeg/sub-020_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212e1317620027c3841ed,md5:773aca922ea9a7c0e1259d63590a67e8,sub-020,,55
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e021d327cbe019d7b74d8,md5:aa720bbcf1f982ffbc39dfd45740beee,sub-021,raw_files,6652008
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0217327cbe01977b7f18,md5:20118606dfa6a8529f214ea0a426b5ff,sub-021,,105701376
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0219b6416f01bdb04c7d,md5:1e8a25b32655631bd1e867dfc4496a4e,sub-021,,1361
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e020c75226b01815158c4,md5:b3f747b422beb20d963861567ffe1c4f,sub-021,,512
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e021fb6416f01beb04231,md5:164d0bf9d1decde21bec3e9947e0b8b6,sub-021,log_files,29121
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212e5317620027737f8b0,md5:2d5e9897239df6feea87762c209ce9cf,sub-021,,924
LRP,erpcore/LRP/sub-021/eeg/sub-021_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212e90c4cba026abcd0f8,md5:773aca922ea9a7c0e1259d63590a67e8,sub-021,,55
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212f50c4cba0277bc6fa0,md5:773aca922ea9a7c0e1259d63590a67e8,sub-022,,55
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212ee0c4cba026dbcddb7,md5:2d5e9897239df6feea87762c209ce9cf,sub-022,,924
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e023375226b01875152d6,md5:361d3ce4d13de67b1a66a259674eb214,sub-022,log_files,29163
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0231b6416f01bdb04ccb,md5:5f8496fde68b4d236ee323e706f960f5,sub-022,raw_files,6186240
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e022b75226b0188515af4,md5:a31ba4d3bc45c8eda55db45c0fd62e08,sub-022,,97996800
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0221b6416f01beb04238,md5:b3f747b422beb20d963861567ffe1c4f,sub-022,,512
LRP,erpcore/LRP/sub-022/eeg/sub-022_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e022e327cbe019d7b7528,md5:afb1771921eed32ef0d703aa46ad3f71,sub-022,,1361
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0245b6416f01beb04281,md5:24924f3a8838b68e100c953fe1f8fe64,sub-023,log_files,29054
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212fb0c4cba0277bc6fc2,md5:773aca922ea9a7c0e1259d63590a67e8,sub-023,,55
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//610212f80c4cba026dbcddd7,md5:2d5e9897239df6feea87762c209ce9cf,sub-023,,924
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e024375226b01875152fc,md5:185a0e04cab1d83a2617d353593b3a2f,sub-023,raw_files,5905024
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e023675226b01815158d4,md5:b3f747b422beb20d963861567ffe1c4f,sub-023,,512
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e023f75226b01825168b6,md5:ba85151a258699220425b3774444d750,sub-023,,93401088
LRP,erpcore/LRP/sub-023/eeg/sub-023_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0242b6416f01bdb04cfc,md5:d44426fafb572ffceb3a9b47162568ce,sub-023,,1361
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0247b6416f01b6b05990,md5:b3f747b422beb20d963861567ffe1c4f,sub-024,,512
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e025075226b0188515b68,md5:3cb8dbd9b3626b6e087ca1902e321870,sub-024,,97320960
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e025575226b0188515b75,md5:6f197a8638fa9a7883f2a3f30221522c,sub-024,,1361
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0257327cbe019d7b75bf,md5:3b3dc07fbc264f7f19f807d9a72a534e,sub-024,raw_files,6142760
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0259b6416f01b6b059a5,md5:25374bd0ce960b1ed67d1f7104dac104,sub-024,log_files,29124
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//61021300c7a976029a9e18a8,md5:2d5e9897239df6feea87762c209ce9cf,sub-024,,924
LRP,erpcore/LRP/sub-024/eeg/sub-024_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//61021304c7a976029a9e18bc,md5:773aca922ea9a7c0e1259d63590a67e8,sub-024,,55
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_electrodes.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//61021309317620027c384254,md5:2d5e9897239df6feea87762c209ce9cf,sub-025,,924
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_coordsystem.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//6102130cc7a976029b9e517c,md5:773aca922ea9a7c0e1259d63590a67e8,sub-025,,55
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_eeg.set,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e026a327cbe019d7b75fe,md5:76a78e58d4ca04e8f0c4e8d5505e2d40,sub-025,raw_files,6388632
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_events.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e026c75226b0188515bae,md5:e0eda24691493da1aeef8db641e10951,sub-025,log_files,29120
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0266b6416f01bdb04d55,md5:fca3bd933bbe9197bfa6723d9e6e858d,sub-025,,101376000
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e025b327cbe019d7b75d5,md5:b3f747b422beb20d963861567ffe1c4f,sub-025,,512
LRP,erpcore/LRP/sub-025/eeg/sub-025_task-LRP_eeg.json,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e0268327cbe019c7b5f35,md5:e999f0194af4f218b07a3deef8ed4474,sub-025,,1361
LRP,erpcore/LRP/sub-026/eeg/sub-026_task-LRP_channels.tsv,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e026e75226b01815158e8,md5:b3f747b422beb20d963861567ffe1c4f,sub-026,,512
LRP,erpcore/LRP/sub-026/eeg/sub-026_task-LRP_eeg.fdt,https://files.de-1.osf.io/v1/resources/28e6c/providers/osfstorage//600e027875226b018751533e,md5:31f809063c53b392383dfb8ca0ce74e5,sub-026,,100294656
